mm:dd:yyyy hh:mm:ss,library_version,session_type,device_number,battery_voltage,motor_turns,pelletstoswitch,prob_left,prob_right,event,high_prob_poke,left_poke_count,right_poke_count,pellet_count,block_pellet_count,retrieval_time,interpelletinterval,poke_time
5/5/2025 13:36:44,1.17.0,Bandit80,12,4.16,,20,20,80,Right,Right,0,1,0,0,,,0.19
5/5/2025 13:38:00,1.17.0,Bandit80,12,4.16,,20,20,80,LeftWithPellet,Right,0,1,0,0,,,0.25
5/5/2025 13:38:26,1.17.0,Bandit80,12,4.16,,20,20,80,LeftWithPellet,Right,0,1,0,0,,,0.17
5/5/2025 13:38:50,1.17.0,Bandit80,12,4.16,,20,20,80,LeftWithPellet,Right,0,1,0,0,,,0.28
5/5/2025 13:38:51,1.17.0,Bandit80,12,4.17,3.0,20,20,80,Pellet,Right,0,1,1,0,Timed_out,,
5/5/2025 13:39:36,1.17.0,Bandit80,12,4.16,,20,20,80,Left,Right,1,1,1,1,,,0.27
5/5/2025 13:40:15,1.17.0,Bandit80,12,4.17,,20,20,80,Right,Right,1,2,1,1,,,0.55
5/5/2025 13:40:18,1.17.0,Bandit80,12,4.17,1.0,20,20,80,Pellet,Right,1,2,2,1,1.89,87.0,
5/5/2025 13:40:29,1.17.0,Bandit80,12,4.16,,20,20,80,Right,Right,1,3,2,2,,,0.23
5/5/2025 13:40:31,1.17.0,Bandit80,12,4.16,1.0,20,20,80,Pellet,Right,1,3,3,2,1.39,13.0,
5/5/2025 13:40:45,1.17.0,Bandit80,12,4.16,,20,20,80,Right,Right,1,4,3,3,,,0.17
5/5/2025 13:40:45,1.17.0,Bandit80,12,4.16,1.0,20,20,80,Pellet,Right,1,4,4,3,0.31,14.0,
5/5/2025 13:41:06,1.17.0,Bandit80,12,4.16,,20,20,80,Right,Right,1,5,4,4,,,0.23
5/5/2025 13:41:08,1.17.0,Bandit80,12,4.16,1.0,20,20,80,Pellet,Right,1,5,5,4,0.82,23.0,
5/5/2025 13:41:18,1.17.0,Bandit80,12,4.17,,20,20,80,Right,Right,1,6,5,5,,,0.2
5/5/2025 13:41:20,1.17.0,Bandit80,12,4.17,,20,20,80,RightinTimeout,Right,1,6,5,5,,,0.0
5/5/2025 13:41:25,1.17.0,Bandit80,12,4.17,,20,20,80,RightinTimeout,Right,1,6,5,5,,,0.0
5/5/2025 13:41:25,1.17.0,Bandit80,12,4.17,,20,20,80,RightinTimeout,Right,1,6,5,5,,,0.0
5/5/2025 13:41:27,1.17.0,Bandit80,12,4.16,,20,20,80,RightinTimeout,Right,1,6,5,5,,,0.0
5/5/2025 13:42:18,1.17.0,Bandit80,12,4.17,,20,20,80,Left,Right,2,6,5,5,,,0.22
5/5/2025 13:42:41,1.17.0,Bandit80,12,4.16,,20,20,80,Right,Right,2,7,5,5,,,0.11
5/5/2025 13:42:44,1.17.0,Bandit80,12,4.17,1.0,20,20,80,Pellet,Right,2,7,6,5,2.08,95.0,
5/5/2025 13:42:58,1.17.0,Bandit80,12,4.16,,20,20,80,Right,Right,2,8,6,6,,,0.13
5/5/2025 13:43:00,1.17.0,Bandit80,12,4.16,,20,20,80,RightinTimeout,Right,2,8,6,6,,,0.0
5/5/2025 13:43:00,1.17.0,Bandit80,12,4.16,,20,20,80,RightinTimeout,Right,2,8,6,6,,,0.0
5/5/2025 13:43:04,1.17.0,Bandit80,12,4.16,,20,20,80,RightinTimeout,Right,2,8,6,6,,,0.0
5/5/2025 13:43:05,1.17.0,Bandit80,12,4.16,,20,20,80,RightinTimeout,Right,2,8,6,6,,,0.0
5/5/2025 13:43:06,1.17.0,Bandit80,12,4.16,,20,20,80,RightinTimeout,Right,2,8,6,6,,,0.0
5/5/2025 13:43:06,1.17.0,Bandit80,12,4.17,,20,20,80,RightinTimeout,Right,2,8,6,6,,,0.0
5/5/2025 13:43:33,1.17.0,Bandit80,12,4.17,,20,20,80,Left,Right,3,8,6,6,,,0.15
5/5/2025 13:43:35,1.17.0,Bandit80,12,4.16,1.0,20,20,80,Pellet,Right,3,8,7,6,1.20,52.0,
5/5/2025 13:43:58,1.17.0,Bandit80,12,4.16,,20,20,80,Right,Right,3,9,7,7,,,0.2
5/5/2025 13:44:00,1.17.0,Bandit80,12,4.17,1.0,20,20,80,Pellet,Right,3,9,8,7,0.50,25.0,
5/5/2025 13:44:30,1.17.0,Bandit80,12,4.16,,20,20,80,Right,Right,3,10,8,8,,,0.27
5/5/2025 13:44:32,1.17.0,Bandit80,12,4.16,1.0,20,20,80,Pellet,Right,3,10,9,8,1.07,32.0,
5/5/2025 13:45:05,1.17.0,Bandit80,12,4.16,,20,20,80,Right,Right,3,11,9,9,,,0.26
5/5/2025 13:45:06,1.17.0,Bandit80,12,4.16,1.0,20,20,80,Pellet,Right,3,11,10,9,0.56,34.0,
5/5/2025 13:45:46,1.17.0,Bandit80,12,4.16,,20,20,80,Left,Right,4,11,10,10,,,0.06
5/5/2025 13:45:57,1.17.0,Bandit80,12,4.16,,20,20,80,Right,Right,4,12,10,10,,,0.2
5/5/2025 13:46:49,1.17.0,Bandit80,12,4.16,,20,20,80,Left,Right,5,12,10,10,,,0.1
5/5/2025 13:47:18,1.17.0,Bandit80,12,4.16,,20,20,80,Right,Right,5,13,10,10,,,0.17
5/5/2025 13:47:20,1.17.0,Bandit80,12,4.16,1.0,20,20,80,Pellet,Right,5,13,11,10,0.69,134.0,
5/5/2025 13:48:03,1.17.0,Bandit80,12,4.16,,20,20,80,Right,Right,5,14,11,11,,,0.34
5/5/2025 13:48:05,1.17.0,Bandit80,12,4.16,1.0,20,20,80,Pellet,Right,5,14,12,11,0.82,45.0,
5/5/2025 13:49:34,1.17.0,Bandit80,12,4.16,,20,20,80,Left,Right,6,14,12,12,,,0.09
5/5/2025 13:52:52,1.17.0,Bandit80,12,4.16,,20,20,80,Right,Right,6,15,12,12,,,0.16
5/5/2025 13:52:56,1.17.0,Bandit80,12,4.16,,20,20,80,RightinTimeout,Right,6,15,12,12,,,0.0
5/5/2025 13:52:58,1.17.0,Bandit80,12,4.16,,20,20,80,RightinTimeout,Right,6,15,12,12,,,0.0
5/5/2025 13:54:11,1.17.0,Bandit80,12,4.16,,20,20,80,Right,Right,6,16,12,12,,,0.34
5/5/2025 13:54:13,1.17.0,Bandit80,12,4.16,1.0,20,20,80,Pellet,Right,6,16,13,12,1.45,368.0,
5/5/2025 13:55:18,1.17.0,Bandit80,12,4.16,,20,20,80,Right,Right,6,17,13,13,,,0.29
5/5/2025 13:55:20,1.17.0,Bandit80,12,4.16,1.0,20,20,80,Pellet,Right,6,17,14,13,0.31,67.0,
5/5/2025 13:55:41,1.17.0,Bandit80,12,4.16,,20,20,80,Right,Right,6,18,14,14,,,0.25
5/5/2025 13:55:43,1.17.0,Bandit80,12,4.17,1.0,20,20,80,Pellet,Right,6,18,15,14,0.82,23.0,
5/5/2025 13:56:04,1.17.0,Bandit80,12,4.16,,20,20,80,Right,Right,6,19,15,15,,,0.24
5/5/2025 13:56:05,1.17.0,Bandit80,12,4.16,1.0,20,20,80,Pellet,Right,6,19,16,15,0.63,22.0,
