MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/3/2025 15:18:37,1.17.0,Bandit100,35,4.17,,20,0,100,Right,Right,0,1,0,0,,,0.34
3/3/2025 15:22:26,1.17.0,Bandit100,35,4.17,,20,0,100,LeftWithPellet,Right,0,1,0,0,,,0.15
3/3/2025 15:30:44,1.17.0,Bandit100,35,4.17,,20,0,100,LeftWithPellet,Right,0,1,0,0,,,0.06
3/3/2025 15:30:47,1.17.0,Bandit100,35,4.17,,20,0,100,LeftWithPellet,Right,0,1,0,0,,,0.02
3/3/2025 15:37:53,1.17.0,Bandit100,35,4.17,,20,0,100,RightWithPellet,Right,0,1,0,0,,,0.37
3/3/2025 15:58:34,1.17.0,Bandit100,35,4.16,,20,0,100,LeftWithPellet,Right,0,1,0,0,,,0.05
3/3/2025 16:03:49,1.17.0,Bandit100,35,4.17,,20,0,100,RightWithPellet,Right,0,1,0,0,,,0.08
3/3/2025 16:07:16,1.17.0,Bandit100,35,4.16,2.0,20,0,100,Pellet,Right,0,1,1,0,Timed_out,,
3/3/2025 16:09:20,1.17.0,Bandit100,35,4.16,,20,0,100,Right,Right,0,2,1,1,,,0.1
3/3/2025 16:09:20,1.17.0,Bandit100,35,4.16,,20,0,100,RightDuringDispense,Right,0,2,1,1,,,0.02
3/3/2025 16:09:20,1.17.0,Bandit100,35,4.16,,20,0,100,RightDuringDispense,Right,0,2,1,1,,,0.17
3/3/2025 16:10:10,1.17.0,Bandit100,35,4.17,3.0,20,0,100,Pellet,Right,0,2,2,1,44.13,174.0,
3/3/2025 16:17:00,1.17.0,Bandit100,35,4.17,,20,0,100,Left,Right,1,2,2,2,,,0.03
3/3/2025 16:17:01,1.17.0,Bandit100,35,4.16,,20,0,100,LeftinTimeOut,Right,1,2,2,2,,,
3/3/2025 16:17:01,1.17.0,Bandit100,35,4.16,,20,0,100,LeftinTimeOut,Right,1,2,2,2,,,
3/3/2025 16:17:02,1.17.0,Bandit100,35,4.17,,20,0,100,LeftinTimeOut,Right,1,2,2,2,,,
3/3/2025 16:17:02,1.17.0,Bandit100,35,4.17,,20,0,100,LeftinTimeOut,Right,1,2,2,2,,,
3/3/2025 16:21:43,1.17.0,Bandit100,35,4.16,,20,0,100,Left,Right,2,2,2,2,,,0.05
3/3/2025 16:28:46,1.17.0,Bandit100,35,4.16,,20,0,100,Left,Right,3,2,2,2,,,0.83
3/3/2025 16:39:33,1.17.0,Bandit100,35,4.16,,20,0,100,Left,Right,4,2,2,2,,,0.15
3/3/2025 16:49:23,1.17.0,Bandit100,35,4.16,,20,0,100,Left,Right,5,2,2,2,,,0.02
3/3/2025 16:49:23,1.17.0,Bandit100,35,4.16,,20,0,100,LeftinTimeOut,Right,5,2,2,2,,,
3/3/2025 16:49:23,1.17.0,Bandit100,35,4.16,,20,0,100,LeftinTimeOut,Right,5,2,2,2,,,
3/3/2025 16:53:06,1.17.0,Bandit100,35,4.16,,20,0,100,Right,Right,5,3,2,2,,,0.66
3/3/2025 16:54:01,1.17.0,Bandit100,35,4.17,1.0,20,0,100,Pellet,Right,5,3,3,2,54.73,2631.0,
3/3/2025 16:54:34,1.17.0,Bandit100,35,4.16,,20,0,100,Right,Right,5,4,3,3,,,0.68
3/3/2025 16:54:34,1.17.0,Bandit100,35,4.16,,20,0,100,RightDuringDispense,Right,5,4,3,3,,,0.11
3/3/2025 16:54:35,1.17.0,Bandit100,35,4.16,,20,0,100,RightDuringDispense,Right,5,4,3,3,,,0.07
3/3/2025 16:54:41,1.17.0,Bandit100,35,4.16,2.0,20,0,100,Pellet,Right,5,4,4,3,3.10,39.0,
3/3/2025 16:55:41,1.17.0,Bandit100,35,4.17,,20,0,100,Right,Right,5,5,4,4,,,0.04
3/3/2025 16:55:48,1.17.0,Bandit100,35,4.17,1.0,20,0,100,Pellet,Right,5,5,5,4,6.71,68.0,
3/3/2025 17:02:20,1.17.0,Bandit100,35,4.16,,20,0,100,Right,Right,5,6,5,5,,,0.03
