MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/10/2025 13:14:46,1.17.0,Bandit80,20,4.19,,20,20,80,Right,Right,0,1,0,0,,,0.27
3/10/2025 13:15:13,1.17.0,Bandit80,20,4.19,,20,20,80,LeftWithPellet,Right,0,1,0,0,,,0.21
3/10/2025 13:16:21,1.17.0,Bandit80,20,4.19,,20,20,80,RightWithPellet,Right,0,1,0,0,,,0.35
3/10/2025 13:16:55,1.17.0,Bandit80,20,4.18,,20,20,80,LeftWithPellet,Right,0,1,0,0,,,0.02
3/10/2025 13:17:16,1.17.0,Bandit80,20,4.19,3.0,20,20,80,Pellet,Right,0,1,1,0,Timed_out,,
3/10/2025 13:17:51,1.17.0,Bandit80,20,4.19,,20,20,80,Right,Right,0,2,1,1,,,0.23
3/10/2025 13:17:52,1.17.0,Bandit80,20,4.19,,20,20,80,RightWithPellet,Right,0,3,1,1,,,0.01
3/10/2025 13:17:56,1.17.0,Bandit80,20,4.19,1.0,20,20,80,Pellet,Right,0,3,2,1,4.27,40.0,
3/10/2025 13:18:05,1.17.0,Bandit80,20,4.19,,20,20,80,Right,Right,0,4,2,2,,,0.15
3/10/2025 13:18:06,1.17.0,Bandit80,20,4.2,,20,20,80,RightWithPellet,Right,0,5,2,2,,,0.05
3/10/2025 13:18:08,1.17.0,Bandit80,20,4.19,1.0,20,20,80,Pellet,Right,0,5,3,2,2.15,11.0,
3/10/2025 13:18:38,1.17.0,Bandit80,20,4.19,,20,20,80,Left,Right,1,5,3,3,,,0.0
3/10/2025 13:19:18,1.17.0,Bandit80,20,4.19,,20,20,80,Left,Right,2,5,3,3,,,0.01
3/10/2025 13:19:19,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,2,5,3,3,,,
3/10/2025 13:19:19,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,2,5,3,3,,,
3/10/2025 13:19:25,1.17.0,Bandit80,20,4.2,,20,20,80,LeftinTimeOut,Right,2,5,3,3,,,
3/10/2025 13:20:34,1.17.0,Bandit80,20,4.19,,20,20,80,Left,Right,3,5,3,3,,,0.13
3/10/2025 13:20:35,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,3,5,3,3,,,
3/10/2025 13:21:12,1.17.0,Bandit80,20,4.19,,20,20,80,Right,Right,3,6,3,3,,,0.25
3/10/2025 13:21:13,1.17.0,Bandit80,20,4.19,1.0,20,20,80,Pellet,Right,3,6,4,3,0.56,186.0,
3/10/2025 13:21:25,1.17.0,Bandit80,20,4.2,,20,20,80,Right,Right,3,7,4,4,,,0.56
3/10/2025 13:21:27,1.17.0,Bandit80,20,4.2,1.0,20,20,80,Pellet,Right,3,7,5,4,1.01,14.0,
3/10/2025 13:22:05,1.17.0,Bandit80,20,4.19,,20,20,80,Left,Right,4,7,5,5,,,0.19
3/10/2025 13:22:21,1.17.0,Bandit80,20,4.19,,20,20,80,Right,Right,4,8,5,5,,,1.01
3/10/2025 13:22:22,1.17.0,Bandit80,20,4.19,1.0,20,20,80,Pellet,Right,4,8,6,5,0.44,55.0,
3/10/2025 13:22:36,1.17.0,Bandit80,20,4.19,,20,20,80,Left,Right,5,8,6,6,,,0.15
3/10/2025 13:22:43,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,5,8,6,6,,,
3/10/2025 13:23:31,1.17.0,Bandit80,20,4.19,,20,20,80,Left,Right,6,8,6,6,,,0.18
3/10/2025 13:23:33,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,6,8,6,6,,,
3/10/2025 13:23:33,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,6,8,6,6,,,
3/10/2025 13:23:39,1.17.0,Bandit80,20,4.19,,20,20,80,RightinTimeout,Right,6,8,6,6,,,0.0
3/10/2025 13:26:40,1.17.0,Bandit80,20,4.19,,20,20,80,Left,Right,7,8,6,6,,,0.19
3/10/2025 13:26:41,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,7,8,6,6,,,
3/10/2025 13:26:41,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,7,8,6,6,,,
3/10/2025 13:26:47,1.17.0,Bandit80,20,4.19,,20,20,80,RightinTimeout,Right,7,8,6,6,,,0.0
3/10/2025 13:26:48,1.17.0,Bandit80,20,4.2,,20,20,80,RightinTimeout,Right,7,8,6,6,,,0.0
3/10/2025 13:27:36,1.17.0,Bandit80,20,4.19,,20,20,80,Left,Right,8,8,6,6,,,0.04
3/10/2025 13:27:42,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,8,8,6,6,,,
3/10/2025 13:27:43,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,8,8,6,6,,,
3/10/2025 13:27:44,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,8,8,6,6,,,
3/10/2025 13:29:20,1.17.0,Bandit80,20,4.2,,20,20,80,Left,Right,9,8,6,6,,,0.01
3/10/2025 13:29:21,1.17.0,Bandit80,20,4.18,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:21,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:21,1.17.0,Bandit80,20,4.18,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:22,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:22,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:22,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:23,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:24,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:25,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:25,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:27,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:28,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:29,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:30,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:31,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:34,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:36,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:37,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:38,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:38,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:39,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:48,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:29:57,1.17.0,Bandit80,20,4.19,,20,20,80,RightinTimeout,Right,9,8,6,6,,,0.0
3/10/2025 13:29:57,1.17.0,Bandit80,20,4.19,,20,20,80,RightinTimeout,Right,9,8,6,6,,,0.0
3/10/2025 13:29:57,1.17.0,Bandit80,20,4.19,,20,20,80,RightinTimeout,Right,9,8,6,6,,,0.0
3/10/2025 13:30:00,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:30:01,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:30:03,1.17.0,Bandit80,20,4.2,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:30:04,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:30:07,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:30:07,1.17.0,Bandit80,20,4.19,,20,20,80,LeftinTimeOut,Right,9,8,6,6,,,
3/10/2025 13:30:12,1.17.0,Bandit80,20,4.18,,20,20,80,RightinTimeout,Right,9,8,6,6,,,0.0
3/10/2025 13:30:12,1.17.0,Bandit80,20,4.2,,20,20,80,RightinTimeout,Right,9,8,6,6,,,0.0
3/10/2025 13:30:12,1.17.0,Bandit80,20,4.19,,20,20,80,RightinTimeout,Right,9,8,6,6,,,0.0
3/10/2025 13:30:13,1.17.0,Bandit80,20,4.19,,20,20,80,RightinTimeout,Right,9,8,6,6,,,0.0
3/10/2025 13:32:10,1.17.0,Bandit80,20,4.19,,20,20,80,Right,Right,9,9,6,6,,,0.34
3/10/2025 13:32:12,1.17.0,Bandit80,20,4.19,1.0,20,20,80,Pellet,Right,9,9,7,6,0.82,590.0,
3/10/2025 13:32:29,1.17.0,Bandit80,20,4.19,,20,20,80,Right,Right,9,10,7,7,,,0.25
3/10/2025 13:32:31,1.17.0,Bandit80,20,4.19,1.0,20,20,80,Pellet,Right,9,10,8,7,0.75,18.0,
3/10/2025 13:32:44,1.17.0,Bandit80,20,4.19,,20,20,80,Right,Right,9,11,8,8,,,0.28
3/10/2025 13:32:46,1.17.0,Bandit80,20,4.19,1.0,20,20,80,Pellet,Right,9,11,9,8,0.75,16.0,
3/10/2025 13:33:18,1.17.0,Bandit80,20,4.18,,20,20,80,Left,Right,10,11,9,9,,,0.03
